decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
INFORMATION EDX COLLECTS FROM AND ABOUT YOU (INCLUDING PERSONAL INFORMATION),INFORMATION EDX COLLECTS FROM AND ABOUT YOU (INCLUDING PERSONAL INFORMATION),100.0,3916,main,INFORMATION EDX COLLECTS FROM AND ABOUT YOU (INCLUDING PERSONAL INFORMATION),76,<first>,<what>
"Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX","Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX",100.0,3993,sub,"Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX",140,<first>,<when>
"Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX","Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX",100.0,3993,sub,"edX collects information from you when you create an edX account and/or sign up to receive more information about courses offered on the edX Site. For example, we require your name, username, email address and country of residence when you create an account. (You can voluntarily choose to share additional information in your profile, but this is not required.) We also require your contact details when you sign up to receive more information about courses, otherwise we cannot send you this information, and we collect information from you when you send messages to us (whether on the edX Site or on other platforms, e.g., social media sites). You may unsubscribe from edX promotional emails at any time by clicking â€œunsubscribeâ€ on the emails you receive from us.",771,<first>,<when>
"Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX","Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX",100.0,3993,sub,"edX also automatically collects information about your visit to the edX Site when you browse courses on the edX Site, as explained in ourCookie Policy.",151,<first>,<when>
"Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX","Browsing the edX Site and courses, creating an edX account, signing up to receive more information about courses, and communicating with edX",100.0,3993,sub,"Some courses or programs are viewable on the edX Site but are offered in partnership with other providers, including 2U. When you sign up to receive more information about these courses or programs, you supply your Personal Information directly to that provider or otherwise direct edX to share your information with that provider. In those cases, the privacy policies explaining the Personal Information that the provider collects, and how the provider uses it, will be made available to you when you sign up. If you later choose to unsubscribe from receiving promotional messages about these courses or programs, you must do so directly with the course provider by clicking â€œunsubscribeâ€ on the email you receive from that provider. Providers of other courses or programs for which you have signed up to receive information will continue to send you communications unless and until you unsubscribe directly with that provider.",932,<first>,<when>
Enrolling in courses,Enrolling in courses,100.0,5993,sub,Enrolling in courses,20,<first>,<when>
Enrolling in courses,Enrolling in courses,100.0,5993,sub,"edX collects information from you when you enroll in courses on the edX Site. For example, if you enroll in any course on the edX Site that requires payment to access the course and/or be eligible for a Verified Certificate of Achievement, we require Personal Information to enable you to pay for that course, so that our third-party vendor can process payment. A Verified Certificate of Achievement (â€œCertificateâ€) is a virtual certificate that shows that you have successfully completed your edX course or program or other product or service. You can also provide additional information if you wish to apply for financial assistance to pay for a course.",659,<first>,<when>
Enrolling in courses,Enrolling in courses,100.0,5993,sub,"Note that edX does not itself collect or store financial account numbers or identification issued by a governmental entity, employer, or other authority. Instead, if you choose to make a purchase on the edX Site, you will be directed to edXâ€™s third-party payment processor. If you do not wish to submit the required payment information, then you will not be able to move forward with your purchase.",400,<first>,<when>
Enrolling in courses,Enrolling in courses,100.0,5993,sub,"edX also automatically collects information about your visit to the edX Site when you enroll in courses on the edX Site, as explained in theCookie Policy.When you enroll in a course on the edX Site, the Member that offers the course will receive Personal Information from your edX account profile.",297,<first>,<when>
Enrolling in courses,Enrolling in courses,100.0,5993,sub,"As set out above, enrollment for some courses and programs viewable on the edX Site takes place on other sites, including those operated by 2U. In those cases, this Privacy Policy does not apply. The course or program providerâ€™s privacy policy will be made available to you when you begin the enrollment or application process.",329,<first>,<when>
Participating in courses,Participating in courses,100.0,7706,sub,Participating in courses,24,<first>,<when>
Participating in courses,Participating in courses,100.0,7706,sub,"edX collects information from you when you participate in courses offered on the edX Site. For example, we collect the information that you submit as part of your participation in the course, that you include in messages to edX (including messages to learner support), that you provide in user surveys, or that you provide on public forums, webinars and other interactive experiences on the edX Site. We also require Personal Information when you participate in remote proctoring or other course facilitation processes, so that edXâ€™s third-party vendor can monitor and assess the integrity of your course activity, or when you earn a Certificate (the certificate will have your name on it).",692,<first>,<when>
Participating in courses,Participating in courses,100.0,7706,sub,"edX also collects usage information about your participation in courses, as explained in theCookie Policy.When you participate in a course, the Member that offers the course will receive Personal Information about your activity and performance in the course.",258,<first>,<when>
Participating in courses,Participating in courses,100.0,7706,sub,"As set out above, participation for some courses and programs viewable on the edX Site takes place on other sites, including those operated by 2U. In those cases, this Privacy Policy does not apply. The course or program providerâ€™s privacy policy will be made available to you when you begin your participation in the course or program.",338,<first>,<when>
Information Collected from Other Sources,Information Collected from Other Sources,100.0,9025,sub,Information Collected from Other Sources,40,<first>,<how-gathered>
Information Collected from Other Sources,Information Collected from Other Sources,100.0,9025,sub,"Where permitted by law, we collect or receive information about you from Members, your employer or potential employer, third parties to which you indicate that you would like to learn more about a course or program offered on the edX Site, organizations that are our partners, companies to which youâ€™ve provided your information for professional or continuing education opportunities, or 2U (collectively â€œOther Sourcesâ€) in order to update or supplement the information that you provide or that we collect automatically when you visit the edX Site. We use this information to help us maintain the accuracy of the information we collect, to target our communications so that we can inform you of products, services or other offers that may be of interest to you, and for internal business analysis or other business purposes. We collect Personal Information from Other Sources with your consent where such consent is required or, otherwise, for the purposes of our legitimate interests, as further described below inÂ",1023,<first>,<how-gathered>
Information Collected from Other Sources,Information Collected from Other Sources,100.0,9025,sub,How edX uses your Personal Information.,39,<first>,<how-gathered>
Childrenâ€™s Information,Childrenâ€™s Information,100.0,10131,sub,"Childrenâ€™s InformationWe do not direct the edX Site to, nor do we knowingly collect any Personal Information via the edX Site from, children under the age of 13. If you learn that a child has provided us with Personal Information in violation of this Privacy Policy, you may notify us atprivacy@edx.org.",305,<audience>,<other>
HOW EDX USES YOUR PERSONAL INFORMATION,HOW EDX USES YOUR PERSONAL INFORMATION,100.0,10440,main,"HOW EDX USES YOUR PERSONAL INFORMATIONedX uses information, including Personal Information, to carry out the following purposes:",128,<first>,<how-used>
Operate and improve the edX Site,Operate and improve the edX Site,100.0,10570,sub,"Operate and improve the edX Siteâ€” We use information we collect for this purpose, including creating and improving features that support the edX community and enable edX Site usage at scale. This also includes personalizing the edX Site, so your learning experience is tailored to your interests and needs. We do this to meet our legitimate business interests in offering the most useful and helpful experience for our learners.",430,<first>,<how-used>
"Create, administer, provide, and teach courses","Create, administer, provide, and teach courses",100.0,11002,sub,"Create, administer, provide, and teach coursesâ€” We use information we collect for this purpose, including creating and improving the delivery of massive open online courses and programs on the edX Site. This also includes personalizing courses, so your learning experience is tailored to your interests and needs, assessing your performance, and awarding Certificates. We do this to meet our legitimate business interests in offering the most useful courses possible.",469,<first>,<how-used>
Offer and improve products and services,Offer and improve products and services,100.0,11473,sub,Offer and improve products and services,39,<first>,<how-used>
Offer and improve products and services,Offer and improve products and services,100.0,11473,sub,"â€” We use information we collect for this purpose, including enabling you to navigate the edX Site, to enroll and participate in courses and programs on the edX Site, to learn effectively in such courses and programs, to purchase or obtain products and services on the edX Site such as Certificates, and to invite you to participate in market research. We offer products and services on the basis that it is necessary to fulfill our contractual obligations to you under the Terms of Service and improve our products and services to meet our legitimate interests in offering the highest-quality online courses and programs available.",633,<first>,<how-used>
Develop and maintain the security and performance of the edX Site,Develop and maintain the security and performance of the edX Site,100.0,12147,sub,"Develop and maintain the security and performance of the edX Siteâ€” We use information we collect for this purpose, including tracking edX Site outages and creating software solutions, detecting violations of the Honor Code and Terms of Service, and monitoring uses, misuses, and potential misuses of the edX Site. We do this to meet our legal obligations to keep Personal Information secure and to meet our legitimate business interests in keeping the edX Site available at all times.",486,<security>,<how-used>
Communicate with you,Communicate with you,100.0,12635,sub,"Communicate with youâ€” As permitted by law, we use information we collect for this purpose, including answering your course and platform questions and notifying you of course and edX Site maintenance and updates. We do this on the basis of our legitimate interests in keeping learners up to date about our platform and responding to learner questions.",352,<first>,<how-used>
Promote courses and programs,Promote courses and programs,100.0,12989,sub,Promote courses and programs,28,<first>,<how-used>
Promote courses and programs,Promote courses and programs,100.0,12989,sub,"â€” As permitted by law, we use information we collect for this purpose, including developing and providing promotional and advertising materials that may be useful, relevant, valuable or otherwise of interest to you. We send marketing and advertising to you about course offerings, programs, news, and related products and services of edX or edX affiliates (including 2U), as well as communications about products or services of selected business partners that may be of interest to you. Where required by law, we only send you marketing that you have asked for or that you have given your consent to receive. In other cases, we send marketing to meet our legitimate business interests to promote our business.",711,<first>,<how-used>
"Support scientific research including, for example, in the areas of cognitive science and education","Support scientific research including, for example, in the areas of cognitive science and education",100.0,13730,sub,"Support scientific research including, for example, in the areas of cognitive science and educationâ€” We use the information about your participation in courses for this purpose, including collaborating to enable and conduct research about how learners access and master course materials online, with the goal of improving course outcomes. We do this to meet our legitimate interests in supporting scientific and educational research.",435,<first>,<how-used>
Track edX Site usage against goals and mission,Track edX Site usage against goals and mission,100.0,14167,sub,"Track edX Site usage against goals and missionâ€” We use information we collect for this purpose, including performing analytics to evaluate access to and performance in courses and course-related products and services and to report aggregate usage information (not Personal Information) to business partners and external audiences. We do this on the basis of our legitimate interests in completing and furthering our goals and the mission of the edX Site.",456,<first>,<how-used>
"Exercise, enforce, and comply with legal rights and obligations","Exercise, enforce, and comply with legal rights and obligations",100.0,14625,sub,"Exercise, enforce, and comply with legal rights and obligations",63,<first>,<how-used>
"Exercise, enforce, and comply with legal rights and obligations","Exercise, enforce, and comply with legal rights and obligations",100.0,14625,sub,"â€” In some circumstances, we use information we collect for this purpose, including responding to subpoenas, court orders, or other legal process; and investigating, preventing, or taking action regarding illegal activities, suspected fraud, security or technical issues, or to protect the rights, property, or safety of edX, our Members, 2U, or others, and as otherwise required by applicable law. We do this to comply with applicable law (including laws requiring us to keep Personal Information secure), or to meet our legitimate interests in preventing illegal activity, and/or protecting our rights and those of others.",625,<first>,<how-used>
"Exercise, enforce, and comply with legal rights and obligations","Exercise, enforce, and comply with legal rights and obligations",100.0,14625,sub,"edX may also seek your consent for additional uses of information, including Personal Information, and in such cases will use your Personal Information only for the purpose described to you. All use of Personal Information is subject to applicable law.",252,<first>,<how-used>
HOW EDX SHARES YOUR PERSONAL INFORMATION,HOW EDX SHARES YOUR PERSONAL INFORMATION,100.0,15568,main,"HOW EDX SHARES YOUR PERSONAL INFORMATIONedX shares the information we collect about you, including Personal Information, with other entities or individuals in the following circumstances:",187,<third>,<how-gathered>
With Members,With Members,100.0,15757,sub,"With Membersâ€” Members receive your Personal Information when you enroll or participate in their courses or programs, as described in Section V below.",151,<third>,<how-gathered>
"With service providers, contractors, and other third parties that help carry out the uses described above","With service providers, contractors, and other third parties that help carry out the uses described above",100.0,15910,sub,"With service providers, contractors, and other third parties that help carry out the uses described above",105,<third>,<how-gathered>
"With service providers, contractors, and other third parties that help carry out the uses described above","With service providers, contractors, and other third parties that help carry out the uses described above",100.0,15910,sub,"â€” We share your information with third parties that provide business, professional, or technical support functions for us. These service providers are only given access to your information to the extent necessary to process your information and/or provide services to edX, and they are prohibited from using or sharing your information for any other purposes. They also are required to handle Personal Information in a confidential manner and maintain reasonable security practices. In some cases, the edX Site and individual courses are integrated with third-party services or contain links to websites published by third parties, including other content providers as well as service providers. These third parties are responsible for their own privacy practices, so you should pay attention anytime you are redirected to a third-party website and be sure to review its privacy policy. For more information about exercising your choices regarding personalized ads offered through our advertising partners, please see our",1023,<third>,<how-gathered>
"With service providers, contractors, and other third parties that help carry out the uses described above","With service providers, contractors, and other third parties that help carry out the uses described above",100.0,15910,sub,Cookie Policy.,14,<third>,<how-gathered>
"With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information","With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information",100.0,17056,sub,"With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information",190,<third>,<how-gathered>
"With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information","With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information",100.0,17056,sub,"â€” This includes sharing comments, coursework, or other information or content that you submit to a portion of the edX Site designed for viewing by other class members or for public communication. This also includes providing opportunities for you to communicate with other users who may have similar interests or educational goals, for instance, recommending specific study partners or connecting potential student mentees and mentors. In such cases, edX may use all information collected about you to determine who might be interested in communicating with you but will only provide others your username (for clarity, no disclosure of your real name or email address).",671,<third>,<how-gathered>
"With employers, government programs, institutions, or other enterprises that sponsor your enrollment in a course for training or other educational purposes","With employers, government programs, institutions, or other enterprises that sponsor your enrollment in a course for training or other educational purposes",100.0,17919,sub,"With employers, government programs, institutions, or other enterprises that sponsor your enrollment in a course for training or other educational purposesâ€” If an entity pays for or otherwise sponsors your Certificate or course participation, edX will share information with the entity as needed to confirm your enrollment, participation, progress, and completion status in that course.",388,<third>,<how-gathered>
"With affiliates of edX, including 2U","With affiliates of edX, including 2U",100.0,18309,sub,"With affiliates of edX, including 2Uâ€” All Personal Information shared by edX with its affiliates will be used consistent with this Privacy Policy.",148,<third>,<how-gathered>
For legal or safety reasons,For legal or safety reasons,100.0,18459,sub,For legal or safety reasons,27,<third>,<why>
For legal or safety reasons,For legal or safety reasons,100.0,18459,sub,"â€” We access or share your information to satisfy any applicable law, regulation, legal process, or governmental request; in connection with an investigation on matters related to public safety; as permitted by law; or otherwise as required by law. We disclose your information to protect the security of the edX Site and our servers, network systems, and databases. We also disclose your information, as necessary, if we believe that there has been a violation of our Honor Code or Terms of Service (including investigation of potential violations thereof), any other legal document or contract related to the edX Site, or the rights of any third party.",655,<third>,<why>
"To detect, prevent, or otherwise address fraud, security or other technical issues","To detect, prevent, or otherwise address fraud, security or other technical issues",100.0,19143,sub,"To detect, prevent, or otherwise address fraud, security or other technical issues.",83,<third>,<why>
Pursuant to a sale or transfer of business or assets,Pursuant to a sale or transfer of business or assets,100.0,19228,sub,Pursuant to a sale or transfer of business or assets,52,<third>,<why>
Pursuant to a sale or transfer of business or assets,Pursuant to a sale or transfer of business or assets,100.0,19228,sub,"â€” edX may sell or purchase assets during the normal course of our business. If another entity acquires us or any of our assets, information we have collected about you may be transferred to such entity. In addition, if any bankruptcy or reorganization proceeding is brought by or against us, such information may be considered an asset of ours and may be sold or transferred to third parties. Should such a sale or transfer occur, we will use reasonable efforts to try to require that the transferee use your information in a manner that is consistent with this Privacy Policy.",579,<third>,<why>
Pursuant to a sale or transfer of business or assets,Pursuant to a sale or transfer of business or assets,100.0,19228,sub,"edX may also seek your consent for additional disclosures of information, including Personal Information, and will share it only as described to you or as described in this Privacy Policy. In addition, edX may de-identify or aggregate your Personal Information and share it with the public and with third parties, including, but not limited to, researchers and business partners.",379,<third>,<why>
Pursuant to a sale or transfer of business or assets,Pursuant to a sale or transfer of business or assets,100.0,19228,sub,"We may transfer Personal Information from your location to other countries, including Australia, Canada, the European Economic Area, Mexico, South Africa, the United Kingdom, and the United States, where our employees and/or servers are located. Where your Personal Information is transferred outside of the country where you are located, such information is adequately protected by an adequacy decision by EU authorities, Standard Contractual Clauses, or a service providerâ€™s Binding Corporate Rules. A copy of the relevant mechanism can be provided for your review on request to",582,<third>,<why>
Pursuant to a sale or transfer of business or assets,Pursuant to a sale or transfer of business or assets,100.0,19228,sub,privacy@edx.org.,16,<third>,<why>
"HOW MEMBERS COLLECT, USE AND SHARE YOUR PERSONAL INFORMATION","HOW MEMBERS COLLECT, USE AND SHARE YOUR PERSONAL INFORMATION",100.0,20842,main,"HOW MEMBERS COLLECT, USE AND SHARE YOUR PERSONAL INFORMATIONMembers receive your Personal Information after you enroll in a course or program offered by that Member or otherwise with your express consent. If you enroll in a course, the Member that offers that course will receive Personal Information from your edX account profile. During your participation in a course, the Member that offers that course will receive the information that edX collects about your activity and performance in that course.",504,<third>,<how-gathered>
"HOW MEMBERS COLLECT, USE AND SHARE YOUR PERSONAL INFORMATION","HOW MEMBERS COLLECT, USE AND SHARE YOUR PERSONAL INFORMATION",100.0,20842,main,Members use your Personal Information for the following purposes:,65,<third>,<how-gathered>
"Create, administer, provide, and teach courses;","Create, administer, provide, and teach courses;",100.0,21414,sub,"Create, administer, provide, and teach courses;",47,<third>,<how-used>
Offer and improve products and services;,Offer and improve products and services;,100.0,21462,sub,Offer and improve products and services;,40,<third>,<how-used>
Communicate with you;,Communicate with you;,100.0,21503,sub,Communicate with you;,21,<third>,<how-used>
Promote courses and programs;,Promote courses and programs;,100.0,21525,sub,Promote courses and programs;,29,<third>,<how-used>
"Support scientific research including, for example, in the areas of cognitive science and education; and","Support scientific research including, for example, in the areas of cognitive science and education; and",100.0,21555,sub,"Support scientific research including, for example, in the areas of cognitive science and education; and",104,<third>,<how-used>
"Exercise, enforce, and comply with legal rights and obligations.","Exercise, enforce, and comply with legal rights and obligations.",100.0,21660,sub,"Exercise, enforce, and comply with legal rights and obligations.Members share your Personal Information in the following ways:",126,<third>,<how-used>
"With service providers, contractors, and other third parties;","With service providers, contractors, and other third parties;",100.0,21788,sub,"With service providers, contractors, and other third parties;",61,<third>,<how-gathered>
"With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information;","With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information;",100.0,21850,sub,"With other learners in courses that you take and with other visitors to the edX Site, to create an interactive learning environment, support class participation, and share course information;",191,<third>,<how-gathered>
With their affiliates;,With their affiliates;,100.0,22042,sub,With their affiliates;,22,<third>,<how-gathered>
For legal or safety reasons;,For legal or safety reasons;,100.0,22065,sub,For legal or safety reasons;,28,<third>,<why>
"To detect, prevent, or otherwise address fraud, security or other technical issues; and","To detect, prevent, or otherwise address fraud, security or other technical issues; and",100.0,22094,sub,"To detect, prevent, or otherwise address fraud, security or other technical issues; and",87,<third>,<why>
Pursuant to a sale or transfer of business or assets.,Pursuant to a sale or transfer of business or assets.,100.0,22182,sub,"Pursuant to a sale or transfer of business or assets.Members may also seek your consent for additional use or sharing of information, including Personal Information, and will use/share it only for the purpose described to you. All use and sharing of Personal Information is subject to applicable law. Members may de-identify or aggregate your Personal Information and share it with the public and with third parties, including but not limited to researchers and business partners.",480,<third>,<why>
HOW TO MANAGE YOUR PERSONAL INFORMATION,HOW TO MANAGE YOUR PERSONAL INFORMATION,100.0,22664,main,HOW TO MANAGE YOUR PERSONAL INFORMATION,39,<choice>,<other>
HOW TO MANAGE YOUR PERSONAL INFORMATION,HOW TO MANAGE YOUR PERSONAL INFORMATION,100.0,22664,main,"You can manage your Personal Information through learner features on the edX Site and requests to the edX learner support team. If your request involves information controlled by a Member, edX will, as applicable, notify the appropriate Member to address your request. edX will provide support to the extent required by applicable law (e.g., for learners in the European Union, United Kingdom, South Africa, Brazil, the Peopleâ€™s Republic of China, California, Virginia, and other locations) and more broadly when possible, as a courtesy in our sole discretion. edX will notify you in the event that edX is unable to meet a request that is not legally required. Similarly, Members will only be obligated to comply with requests to the extent legally required but may choose to comply with other requests in their sole discretion.",830,<choice>,<other>
HOW TO MANAGE YOUR PERSONAL INFORMATION,HOW TO MANAGE YOUR PERSONAL INFORMATION,100.0,22664,main,"If you have requested information about and/or enrolled in courses or programs offered on third-party sites or by providers that are not Members, including courses or programs offered by 2U, the privacy policies relevant to those courses or programs describe how to exercise your rights over your Personal Information.",318,<choice>,<other>
Access and correct your Personal Information,Access and correct your Personal Information,100.0,23854,sub,Access and correct your Personal Information,44,<access>,<other>
Access and correct your Personal Information,Access and correct your Personal Information,100.0,23854,sub,"Much of your Personal Information is available in your edX account. Your name, email address, and other identifiable profile information is editable through your edX Account Settings except as noted below. Your account dashboard lists all current and archived courses in which you have enrolled and includes links to any Certificates you may have earned. You may download copies of your earned Certificates directly from your edX account. Please contact edX learner support to request any corrections to your Personal Information.",530,<access>,<other>
Access and correct your Personal Information,Access and correct your Personal Information,100.0,23854,sub,"Please note that usernames cannot be changed. This is an edX system restriction. Because usernames identify you in courses and elsewhere on the edX Site, edX encourages you to use discretion in choosing your username. If you want to protect your identity, do not use your real name or a name identifiable to you as your username. Also, edX does not track or index every time or every place on the edX Site when or where a learner may volunteer Personal Information, so neither edX nor Members will be able to help you locate or manage all such instances. edX encourages you to use discretion before volunteering Personal Information on the edX Site.",649,<access>,<other>
Restrict or object to the processing of Personal Information,Restrict or object to the processing of Personal Information,100.0,25080,sub,Restrict or object to the processing of Personal Information,60,<choice>,<other>
Restrict or object to the processing of Personal Information,Restrict or object to the processing of Personal Information,100.0,25080,sub,"If you want to manage emails and other communications edX sends to you, you may update your preferences in your edX account dashboard, follow the steps described in links at the bottom of email messages, or contact edX learner support. If you exercise your right to unsubscribe from promotional emails or other communications from edX, you will continue to receive promotional emails and other communications from providers that you have not yet exercised this right in relation to, unless and until you unsubscribe directly with that provider. To unsubscribe from marketing messages you receive after requesting information about a program or course offered by a non-Member provider, including 2U, please follow the links at the bottom of those email messages.",761,<choice>,<other>
Restrict or object to the processing of Personal Information,Restrict or object to the processing of Personal Information,100.0,25080,sub,"You may object to, or request that edX or a Member cease, use of your Personal Information for other purposes by contacting the edX learner support team. Please note that if you choose to restrict edXâ€™s or a Memberâ€™s ability to process Personal Information, and the processing is otherwise required to provide you with various services and products offered on the edX Site, you may not be able to establish an edX user account or enroll in a course, and edX or a Member may not be able to provide you with those services or products.",537,<choice>,<other>
Delete account and Personal Information,Delete account and Personal Information,100.0,26441,sub,"Delete account and Personal InformationTo request deletion of your edX account and Personal Information, you should click the button labeled â€œDelete my accountâ€ in your edX account settings. Because this is a permanent action and cannot be reversed, edX may ask you to complete an authentication process that aims to confirm your authority to manage the edX account affected by your request.With respect to your edX account, edX willpermanently:deactivate your edX account,remove the active profile,",503,<access>,<other>
Delete account and Personal Information,Delete account and Personal Information,100.0,26441,sub,"retire your username, andremove you from edX email lists.With respect to your Personal Information, edX will permanently remove your edX account profile Personal Information from the edX Site.",192,<access>,<other>
Delete account and Personal Information,Delete account and Personal Information,100.0,26441,sub,"As noted above, to the extent that edX associates the information that edX collects directly or indirectly with an individual (for example, you), the association is based on Personal Information in your edX account profile. By erasing the Personal Information in your edX account profile, the remaining information about your activity on the edX Site will no longer be associated with you. These changes will be applied to data stores that are used for operation of the edX Site including course administration by Members. If you enrolled in any courses or programs on the edX Site, edX will share your request for deletion with the Member(s) that offered those courses or programs.",682,<access>,<other>
Delete account and Personal Information,Delete account and Personal Information,100.0,26441,sub,"We retain some data for a further period for the purposes described in Section VI.D below. We also do not track or index every time or every place on the edX Site when or where a learner may volunteer Personal Information, so neither edX nor Members will be able to help you locate or manage all such instances. edX encourages you to think carefully before voluntarily sharing Personal Information on the edX Site.",414,<access>,<other>
Data retention,Data retention,100.0,28244,sub,Data retention,14,<retention>,<other>
Data retention,Data retention,100.0,28244,sub,"edX will retain your Personal Information for as long as your account is active or as needed to: provide you with services you have requested; maintain a record of your transactions for financial reporting, audit, and compliance purposes; or comply with edXâ€™s legal obligations, resolve disputes, enforce our agreements, and as otherwise permitted by applicable law. If you enroll in a Memberâ€™s course, such Member will also retain your Personal Information for as long as needed to provide you with services you have requested; to maintain a record of your transactions for financial reporting, audit, and compliance purposes; and to comply with its legal obligations, resolve disputes, enforce its agreements, and as otherwise permitted by applicable law. Upon your request that edX deactivate your account and delete your information, edX will, within 30 days of your request, follow the process described in Section VI.C above, including, without limitation, archiving your course data (in a manner and to the extent permitted under applicable law) to serve its mission to enable scientific research on cognitive science and education. These archives will be used to produce encrypted research data packages for Members, and each such Member may also keep and use course data for scientific research.",1308,<retention>,<other>
NOTICE FOR CALIFORNIA CONSUMERS,NOTICE FOR CALIFORNIA CONSUMERS,100.0,29568,main,NOTICE FOR CALIFORNIA CONSUMERS,31,<region>,<other>
Categories of Personal Information that We Collect and Disclose,Categories of Personal Information that We Collect and Disclose,100.0,29600,sub,"Categories of Personal Information that We Collect and DiscloseAs required by the California Consumer Privacy Act (â€œCCPAâ€), below are the categories of personal information about California consumers that edX collects and discloses for a business purpose.We collect and disclose for a business purpose the following categories of Personal Information:Contact Information and Identifiers,",391,<first>,<what>
