decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
Cookies that we use,Cookies that we use,100.0,1593,sub,"            desire. For more details about this, kindly go this section - ""Will Content            Arcade send me emails?"" If you are someone that resides in the European            Economic Area (EEA), we will only send you promotional materials if you            permit us to do so from the time you create your account or any point            thereafter.to determine cumulative statistics on the quantity of unique devices            using our Site, Software, App, and/or Services, and to identify and prevent",512,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"            misuse and fraud.To process your transactions quicklyto show User Content related with your account and to ensure that it            is accessible to you when you use our Services.Does Content Arcade analyze User Content?We guarantee that Content Arcade employees do not monitor all User Content          that are stored in or transmitted through our Site, Software, App, and/or          Services, but it may be viewed if we found out that the Terms of Service",472,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          have been violated and an authorization is required, if we find it          necessary to do so answer your requests for user support, if we otherwise          decide that there is a need to review it as defined in the Terms of          Service, or to enhance our algorithms as stated in the User Content section          of our Terms of Service. Lastly, your Information may be viewed where there          is a need to protect the rights, property, or personal safety of Content",488,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          Arcade and its users, or to conform with our legal obligations, such as          responding to any legal processed like warrants and court orders.Right to use Data and DisclosureDoes Content Arcade ever share my Information?Content Arcade only disclose Personal Data to third parties when:We work with service providers who help us in fulfilling business          operation's requirements, these include hosting, improving, and carrying",446,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          our Services. We also use service providers for specific services and          functions such as customer support services, email communication, and          analytics. These service providers may only access, process, or record          Personal Data in accordance to our instructions and to accomplish their          duties to us.We have your permission to share your Personal Data.We believe it is important to investigate possible violations of the",462,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"            Terms of Service, to implement those Terms of Service, or where we believe            it is necessary to probe or take action regarding unlawful activities,            suspected fraud, or potential threats against property, persons, or the            methods on which we operate our Site, Software, App, and/or Services.We ascertain that the preservation, access, or disclosure of your            Personal Data is mandatory by law to safeguard the rights, property, or",480,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"            personal safety of Content Arcade and the users of our Site, Software, App,            and/or Services, or to respond to lawful requests by any public            authorities.We need to do so in relation with an acquisition, merger,            reorganization, bankruptcy, public offering of securities, selling of some            or all of our assets. In such cases some or all of your Personal Data may            be transferred or shared with another entity, subject to this Privacy",495,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"            Policy.We may impart or disclose Non-Personal Data to third parties and            publicly - for example, to affiliates under agreement with us, or as part            of progress reports which we may provide to users.Does Content Arcade get profit for my Personal Data by selling them?No, Content Arcade does not sell or rent your Personal Data.Does Content Arcade use cookies?Cookies are used by web browsers to provide personalized content and",458,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          remember login credential and account settings. Content Arcade uses cookies          and similar technologies, including web beacons and tracking pixels. These          are needed to collect usage and analytic data that helps us provide our          Site, Software, App, and/or Services to you and also to aid in delivering          ads for relevant Content Arcade products and services to you when you          browse certain pages on the Site and then go to third-party sites. Content",496,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          Arcade does not share your Personal Data with third parties for the purpose          of allowing them to deliver their advertisements to you. For more          information on cookies and how Content Arcade uses them, please see our          Cookie Policy.We use cookies to:Help remember and process the items in the shopping cart.Understand and save preferences of users for future visits.Track & analyze our user's activity, so we can offer a better            experience.",483,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"You can choose to turn off all cookies, or you can choose to have your          computer warn you whenever a cookie is being sent. This can be done through          your browser settings. Since every browser is different, go to your          browser's Help Menu to learn how you can correctly modify cookies. If you          choose to turn cookies off, some of the features may not function properly.Third-party DisclosureWe do not sell, trade, or otherwise transfer to outside parties your",490,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,          Personally Identifiable Information.Third-party LinksWe use third-party links in our Blog Posts to help improve the            content for our readers.We use third-party links in our Privacy Policy page in order to            guide our visitors how we handle PII and cookies.Please be aware that we cannot guarantee the authenticity of any external          links that you may visit. It is recommended that you always do your own          research before visiting any third-party link.Google,501,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"We use Google Adsense Advertising on our Software, App, Site, and/or          Services. Google's Advertising Principles can sum up Google's advertising          requirements. They are introduced to provide a better experience for users.For further information visit:          https://support.google.com/adwordspolicy/answer/1316548?hl=enAs a third-party vendor, Google makes use of cookies to serve ads on our          Software, App, Site, and/or Services. Google's use of the DART cookie",488,<tracking>,<what>
Cookies that we use,Cookies that we use,100.0,1593,sub,"          enables it to serve ads to our users on the basis of their previous visits          to our Software, App, Site, and/or Services and other sites. If you want to          ",179,<tracking>,<what>
Opt-out,opt-out,100.0,15056,sub,"opt-out of the use of the DART cookie, you can do so by visiting the          privacy policy of Google Ad and Content Network.Cookies that we useOriginCookieDescriptionExpiryCategoryGoogle Analytics_gidUsed to distinguish users.2 yearsAnalytics & MarketingGoogle Analytics_gaUsed to distinguish usersFirst Party                                    PersistentAnalytics & MarketingWe, along with third-party vendors such as Google make use of            first-party cookies (such as Google Analytics cookies) and",509,<choice>,<other>
Opt-out,opt-out,100.0,15056,sub,"            third-party cookies (such as DoubleClick cookies) or various other            third-party identifiers together in order to compile data about            user interactions with ad impressions and other ad service            functions as they relate to our Software, App, Site, and/or            Services.Opt-outUsing the Google Ad Settings page, you can set preferences for how Google          advertises to you. Alternatively, you can opt out through the Network",474,<choice>,<other>
Opt-out,opt-out,100.0,15056,sub,          Advertising Initiative Opt Out page or through the Google Analytics Opt Out          Browser add on.For further information visit: www.allaboutcookies.org,164,<choice>,<other>
"How to delete, modify or disable cookies?","
How to delete, modify or disable cookies",97.5609756097561,16235,sub,"How to delete, modify or disable cookiesYou can delete cookies or disable their use by following your browser          instructions:FirefoxMicrosoft EdgeInternet Explorer 11Google ChromeSafari (iOS)Android (Chrome)the latest Safari for MacSafari 8 (Yosemite)Safari 6/7 (Mavericks)Safari 5.1 (OS X Lion)If you use a different browser, then follow the instructions from its          provider.How do plugins and third-party apps work?Some ",436,<choice>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"third-party applications and services that partners with us may ask          for consent to access your Information. Such applications will provide you          with notice and request your permission in order to obtain access or          information. It would be best to consider your selection of such          applications and services, and your permissions, carefully.Some third parties' plugins or embedded content our Site , App, and/or",442,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          Software, such as Facebook ""Like"" buttons, may allow their administrators          to know that you have visited the Site, and they may use this information          with other data they have gathered about your visits to other websites or          services on the internet that can identify you.The data collected by third parties through these plugins and applications          is subject to each parties' own policies. We strongly encourage you to read",465,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          those policies carefully and understand how other entities use your data.Will Content Arcade send me email notifications?There will be times when we may send you information about special offers,          software updates, and other product announcements. We also may want to send          you with information about products and services from our business          affiliates. But, you may disable such communications at any time by",443,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          clicking the ""unsubscribe"" button that can be found within Content Arcade          emails and also by changing your contact preferences. All Content Arcade          account holders will still receive email notifications that are related to          our Services, even if you opt to unsubscribe from these emails.For users coming from EEA:We will only deliver promotional communications to users located in the EEA          with your prior consent. Kindly see the section ""For EEA users"" below for",506,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          more details.Will Content Arcade ever make any of my Personal Data or User Content          public?No, we do not share Personal Data or User Content with the exception of the          limited circumstances as stated in the ""Does Content Arcade share my          Information?"" section of the Policy.How does Content Arcade handle Do Not Track signals?We honor Do Not Track signals and do not track, use advertising, or plant          cookies when DNT browser mechanism is in place.",490,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,Content Arcade also does not allow third-party behavioral tracking.COPPA (Children Online Privacy Protection Act)Does Content Arcade get information from children?The Children's Online Privacy Protection Act put parents in control.          Content Arcade does not knowingly get personal information from children          under the age of 13. In the event that it has come to our knowledge that we          have acquired personal information from a child that is younger than 13,479,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          years of age, we will take necessary measures to take out that information          from our systems. If you are under the age of 13, please do not provide any          personal information through the Site, Service, App, and/or Software. We          also encourage parents and their legal guardians to closely monitor their          children's Internet usage. Another way to enforce this Policy is by          informing their children to never provide any personal information through",495,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          the Site, Service, App, and/or Software without their permission.Data transfer, storage, retention, and deletionWhere is my Information stored when shared with Content Arcade?All information shared to Content Arcade will be transferred to, processed,          and stored in the United States. Whenever you use our Software on any of          your device, User Content you save will be kept locally on that specific          device and then synced with our servers. But, if you post or transfer any",507,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          Information to or through our Site, App, Software, and/or Services, that          means you are giving consent to such Information, including Personal Data          and User Content, being hosted and accessed in the United States.How safe is my Information?Content Arcade is dedicated to protecting the security of your Information          and takes necessary precautions to protect it. However, know that Internet          data transmissions, whether it is wired or wireless, cannot be guaranteed",508,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          to be 100% safe and as a result, we cannot ensure the security of          Information you transmit to us, including Personal Data and User Content;          therefore, you acknowledge that you do so at your own risk.We at Content Arcade use industry-standard encryption to safeguard your          data in transit. This is commonly referred to as secure socket layer          (""SSL"") technology or also known as transport layer security (""TLS"").",455,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"By the time we receive your data, we keep it on our servers using a          combination of physical, technical, and logical security measures. The          security of the data stored locally in any of our Software installed on          your device requires that you make use of the safety features of your          device. It is highly recommended that you take the necessary steps to          secure all devices that you use in connection with our Site, Software, App,          and Services.",494,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"If Content Arcade learns of a security system breach, we may send you a          notification to provide information on protective steps, through the email          address that you have provided to us. We may also post a notice on the Site          to inform our users.How can I erase my Personal Data from Content Arcade?You can delete your Personal Data from Content Arcade any time you like by          simply emailing us at[email protected]Please note that, for",466,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          security reasons, premium users will first be asked to cancel their          subscriptions before they can cancel or delete their account with Content          Arcade.How long is my Personal Data stored in the Content Arcade system?You can delete all your Personal Data from Content Arcade at any time by          cancelling your account as described above. However, we may store some of          your Personal Data for as long as necessary for our legitimate business",478,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          interests, including fraud prevention and detection, and to meet our legal          obligations including tax, auditing, and legal reporting.What would happen if Content Arcade closes my account?In the event that Content Arcade closes your account due to your violation          of the Terms of Service, then you may contact us if you want to request          deletion of your data. Our administrators will review such requests,          pursuant to our legal obligations.",482,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,California Online Privacy Protection ActCalOPPA is the first state law in the United States that requires          commercial websites and online services to publish a privacy policy. The          law's reach stretches well beyond California to require any individual or          company in the US (and conceivably the world) that operates sites          collecting PII from California consumers to post a conspicuous privacy          policy on its website stating precisely the information that it collects,507,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          and those individuals or companies with whom it is shared.For further information, visit:          https://consumercal.org/california-online-privacy-protection-act-caloppa/#sthash.0FdRbT51.dpufAccording to CalOPPA, we agree to the following:Users can visit the site anonymously.Once this privacy policy is created, we will add a link to it on our            home page or at least, the first significant page after entering our            website.",456,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"Our Privacy Policy link includes the word 'Privacy' in it, and it            can easily be found on the page specified above.Fair Information PracticesThe Fair Information Practices Principles is the backbone of the privacy          law in the United States. It also plays a significant role in developing          data protection laws across the globe. It is, therefore, essential to          understand the Fair Information Practice Principles and how they should be",468,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          implemented in compliance with the various privacy laws to protect personal          information.In agreement with the Fair Information Practices, following responsive          actions will be taken, should a data breach instance occur:We will notify you via email:Within 7 business daysWe will notify the users via in-site notificationWithin 7 business daysWe also agree to the Individual Redress Principle according to which",436,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          individuals have the right to legally pursue enforceable rights against          those who collect and process data and fail to adhere to the law. As per          this principle individuals not only have enforceable rights against data          users but also that they have recourse to courts or legal agencies to          investigate and/or prosecute by data processors.For EEA usersContent Arcade uses, processes, and records Personal Data, including those",469,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          listed in the ""What Information does Content Arcade collect about me?""          section, as necessary to carry out our obligations, and based on our          legitimate business interests in order to provide high quality service to          our clients. We need your permission to process Personal Data to send email          notifications and to place cookies on your devices. In some cases, Content          Arcade may process Personal Data in accordance to legal obligation or to",492,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"          protect your interests or those of another person.What are my rights as a user, and how can I use them?People located in the European Economic Area (EEA) have certain rights in          when it comes to their personal information which includes the right to          access, correct, or delete Personal Data that we process through your use          of the Site, Software, App, and/or Services. If you're a user who is          located in the EEA, you can:",466,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"Request a Personal Data report by submitting a support ticket.This report will contain the Personal Data we have about you, delivered to          you in a structured, commonly used, and portable format. You need to be          signed into your Content Arcade account. Please note that Content Arcade          may request for additional information from you for verification purposes          before we disclose any information.You can have your Personal Data changed or deleted.",478,<not>,<other>
Third-party Links,third-party appli,82.35294117647058,16688,main,"You have the option to change your Personal Data like your name and email          address, as well as language preference, just go to your account settings.          If in case you registered for Content Arcade using ",218,<not>,<other>
Google,Google,100.0,27545,main,"Google or Facebook, or          if you encountered any issues updating this information, please submit a          support ticket or get in touch with us. You can delete your Personal Data          from Content Arcade by cancelling your account with us.You can change your personal information:By emailing usBy calling usBy logging in to your accountBy sending us a support ticketObject to us processing your Personal Data.You can make a request if you want us to stop using your Personal Data,",493,<third>,<other>
Google,Google,100.0,27545,main,"          including when we use your Personal Data or to send you email          notifications. We only send business or promotional communications to users          located in the EEA with your prior consent, and you may pull out your          consent at any time by clicking the ""unsubscribe"" button that can be found          within Content Arcade emails and also by changing your contact preferences.          Please note that you will still continue to receive transactional messages",488,<third>,<other>
Google,Google,100.0,27545,main,"          about our Services, even if you unsubscribe from promotional emails.Send complain to an authority.If you are located in the EEA region and think that we haven't conformed to          data protection laws, then you have a right to bring a complaint to your          local supervisory authority.If you have other queries or do not have a Content Arcade account, you may          contact us by submitting a support ticket.",429,<third>,<other>
Will this Privacy Policy ever change?,Will this Privacy Policy ever change?,100.0,28979,main,"Will this Privacy Policy ever change?As Content Arcade continue to improve our services, we may need to update          this Policy in accordance to changes in our Site, Software, App, and          Services, our business, and laws relevant to us and you. We will, however,          always keep our commitment to respect and protect your privacy. We will          immediately notify you should there be any changes that may impact your",434,<change>,<other>
Will this Privacy Policy ever change?,Will this Privacy Policy ever change?,100.0,28979,main,"          rights under this Policy via email or post any other modifications to this          Policy, along with their effective date, in the most easy-to-find area of          the Site. We highly recommend that you check back here from time to time to          stay informed of any changes. Please note that your continued use of          Content Arcade after any revision means that you agree with the changes,          and consent to be bound by, the new Policy. If you don't agree with any of",496,<change>,<other>
Will this Privacy Policy ever change?,Will this Privacy Policy ever change?,100.0,28979,main,"          the changes in this Policy and do not wish your information to be subject          to it, then you will need to delete your account with Content Arcade.You will be notified of any changes in Privacy Policy on our Privacy Policy          page.",252,<change>,<other>
Mobile Apps Privacy Policy,Mobile Apps Privacy Policy,100.0,30177,main,Mobile Apps Privacy Policy,26,<generic>,<other>
What information is obtained by the Application and how is it utilized?,What information is obtained by the Application and how is it utilized?,100.0,30204,sub,"What information is obtained by the Application and how is it utilized?We care about the privacy of the information being shared with us by our users that is why are dedicated to protecting our client’s privacy. This Privacy Policy governs your use of the application and aims to provide our users with proper knowledge regarding the information that we may collect and why, as well as how we use that data.",407,<first>,<how-used>
User Provided Information,User Provided Information,100.0,30613,sub,User Provided Information,25,<first>,<what>
User Provided Information,User Provided Information,100.0,30613,sub,"The Application collects the information you provide when you download or register the Application. Registration with us might be optional. However, please keep this in mind that in some cases, you may not be able to use some of the features offered by the Application unless you are registered with us. When registering with us, you generally provide (a) name, email address, password and required information (b) transaction-related information, such as when purchasing, responding to offers, or downloading/using the applications from us  (c) information you give out when contacting us for help (d) credit card information for making purchases and using the Application (e) any information that you may enter into our system when using the applications, such as content data and project management information. We may also use any information you provide us with to contact you from time to time to inform you about required notices, relevant information, and marketing promotions.",985,<first>,<what>
Automatically Collected Information,Automatically Collected Information,100.0,31625,sub,"Automatically Collected InformationAdditionally, the Application may automatically collect certain information, including but not limited to the type of mobile device being used, unique device ID of your mobile device, the IP address, your mobile operating system, your mobile internet browser and information related to the way you use the Application.",353,<tracking>,<what>
Does the Application collect precise information about the real-time location of your device?,Does the Application collect precise information about the real-time location of your device?,100.0,31980,sub,Does the Application collect precise information about the real-time location of your device?This Application does not collect the precise information about the location of the device being used.,195,<first>,<what>
Do third parties view and/or have access to the information provided by the user?,Do third parties view and/or have access to the information provided by the user?,100.0,32177,sub,Do third parties view and/or have access to the information provided by the user?,81,<third>,<how-gathered>
Do third parties view and/or have access to the information provided by the user?,Do third parties view and/or have access to the information provided by the user?,100.0,32177,sub,"Yes! We may share your information with third parties only in the ways described in this Privacy Policy. We may disclose the User Provided Information and Automatically Collected Information, as required by law, such as to comply with a legal process; when we believe in good faith that disclosure is necessary to investigate a fraud, protect our rights, protect your safety or the safety of others, or respond to a government request. Working on our behalf, our trusted services providers, do not have an independent use of the information we might disclose to them, and have agreed to follow the rules set forth in this privacy statement. If the Application is involved in a merger, acquisition, or sale of all or a portion of its assets, you will be notified via a prominent notice on our website or an email of any change in ownership or uses of the information, as well as any choices you may have regarding the information to advertisers and third-party advertising networks and analytics companies, the details of which you can find in the section below.",1061,<third>,<how-gathered>
Automatic Data Collection and Advertising,Automatic Data Collection and Advertising,100.0,33321,sub,Automatic Data Collection and Advertising,41,<tracking>,<how-gathered>
Automatic Data Collection and Advertising,Automatic Data Collection and Advertising,100.0,33321,sub,"We may work in collaboration with analytics companies to help us understand how the Application is being used, such as the frequency and usage duration. We may work with work with advertisers and third-party advertising networks, who need to know how you interact with or respond to the advertising provided in the Application which helps us in keeping the cost of the Application low. Advertisers and advertising networks can use some information obtained by the Application, including but not limited to your mobile telephone number and the unique identification ID of your mobile device. In order to, keep the anonymity of the information intact, we use encryption technology to help ensure that these third parties can't identify you personally. The third parties may also collect anonymous information about the mobile websites you visit, the other applications you've downloaded to your mobile device, your non-precise location information (such as your zip code), and additional non-precise location information to help analyze and serve anonymous targeted advertising on the Application and elsewhere. We may also share encrypted versions of information you have provided the app in order to enable our partners to get other available information about you for analysis or advertising purpose. If you would like to opt-out from the third party use of this type of information to help serve targeted advertising, please visit the ""Opt-out"" section below.",1461,<tracking>,<how-gathered>
What are my opt-out rights?,What are my opt-out rights?,100.0,34825,sub,"What are my opt-out rights?The users of the Application have multiple opt-out options.Opt-out of all information collection by uninstalling the Application: You can quickly stop all information collected by the Application by uninstalling the Application. You may use the standard uninstallation processes, available as a part of your mobile device or via the mobile application marketplace or store. You may also request us to opt-out via email.",446,<choice>,<other>
What are my opt-out rights?,What are my opt-out rights?,100.0,34825,sub,Opt-out from the information used to serve targeted advertising by advertisers and/or third-party networks: You may at any time opt-out from further allowing access to your location by managing your location preferences either on the device or app level.,254,<choice>,<other>
"Data Retention Policy, Managing Your Information","Data Retention Policy, Managing Your Information",100.0,35529,sub,"Data Retention Policy, Managing Your InformationUser Provided Data will be retained for as long as you will use the Application and for a reasonable time afterward. We may keep Automatically Collected information for a period of up to 24 months and may store it in aggregate after that. If you’d want us to delete the information that you have provided through the Application, please contact us at[email protected]",415,<retention>,<other>
"Data Retention Policy, Managing Your Information","Data Retention Policy, Managing Your Information",100.0,35529,sub,", and we will respond in a reasonable time. Please keep in mind that some or all of the User Provided Data may be essential for the proper functioning of the Application.",170,<retention>,<other>
Children,Children,100.0,36118,sub,"ChildrenWe do not use the Application to intentionally solicit data from or market to children under the age of 13. If a parent or guardian come to know that his or her child has provided us with information without their consent, he or she should let us know at[email protected]. We will delete any such information from our system within a reasonable time.",358,<audience>,<other>
Security,Security,100.0,36480,sub,Security,8,<security>,<other>
