decoder_heading,ident_heading,heading_map_score,heading_map_index,heading_type,heading_content_part,heading_content_part_len,high_level_tag,medium_level_tag
"Do you collect, store, or Process my data?","Do you collect, store, or Process my data?",100.0,3332,main,"Do you collect, store, or Process my data?",42,<first>,<error>
"Do you collect, store, or Process my data?","Do you collect, store, or Process my data?",100.0,3332,main,"In this policy, we refer generally to activities done with data as “Processing.” Examples of Processing include collecting, storing, and using data. The categories of data which we Process are listed below. We Process this data to do things like operate the Platform and make sure you’re able to use our services effectively. We may also Process data to send you periodic emails or text messages. You can opt out of receiving texts or marketing communications at any time. Additionally, provided you opt-in and agree, we may Process and share some data with Third Parties for advertising purposes. You can find more details in the relevant sections of this policy.",664,<first>,<error>
"Do you collect, store, or Process my data?","Do you collect, store, or Process my data?",100.0,3332,main,6. ,3,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"What specific data are you Processing?What data we Process depends on how you’re using our website, app, or the Platform. We explain below the specific data we Process. In the next section, we explain the purposes for Processing this data.Name of category of dataInformation that is collected“Visitor data”",306,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"When you visit the website, app, or Platform, we Process information like the particular pages visited or which features you interacted with, the amount of time on the website or app, site/app/Platform errors, information about the type of device and browser you’re using, and IP address. We may Process your Third-Party identifier or advertising ID (if available based on the settings of your device) and will share it if you opt-in.“Onboarding data”",451,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"When an account is created with the Platform, the user fills out a questionnaire. We Process the information used to complete this questionnaire. Some of this information may include identifiers like email address, phone number, chosen name (first name or nickname), and physical address.“Account Registration Data”",315,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"Once a user registers with the Platform, we Process data such as the account name the user selects, the email that they use, their age, phone number, emergency contact details, and whether a user verifies their email address.We also assign each user (including therapists) who creates an account a sequentially-generated user ID.“Transaction Data”",347,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"We Process data about payment transactions on the Platform such as whether a user completed payment for our services, signed up for services using a trial offer, canceled or ended a trial, received a discount or financial aid, or received any extensions or refunds.“Member Engagement Data”",289,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"We Process data for logging into the Platform and activity conducted during that log in such as when a user logs in, the timing, number and length of messages received or sent through the Platform, the timing, number and duration of live session scheduled or conducted, the number and timing of use of other features such as worksheets, journals and goals. This category does not include Therapy Communications Data like the content of any messages sent or received by users, the content of any live sessions, or the content of journal entries, worksheets, or goals.",566,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,“Checkout Flow Data”We Process data about whether a user registers for the Platform or pays for access to the Platform services.“Therapist Data”,144,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"In order to follow up with you on the status of your application, to identify, match, credential, re-credential, run checks, issue 1099s and pay therapists, we Process therapist information such as the therapist’s name, bank account information, gender, date of birth, governmental identification numbers (SSN/FEIN), e-mail address, phone number, address, NPI number (if applicable), license information, CAQH number (if applicable), and areas of interest/expertise, education, and job history. Therapists may also separately and outside of this policy, consent to using facial scans to assist logging them in and verifying their identity.",639,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"“Therapy Quality Data”We Process client feedback about their therapist, ratings and reviews of their therapist, actions regarding switching therapist or quitting therapy, and the reason selected by the client. We Process therapist session availability, session cancellations and no-shows.“Therapist Engagement Data”",315,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,"We Process data about therapist logins to the Platform, the number of live sessions conducted by a therapist, number of messages and words exchanged by a therapist, number of worksheets shared by a therapist, and number of journal entries shared with a therapist.“Therapy Communications Data”We Process communications and related information users share with their therapist to facilitate the therapy. This includes messages with therapists, worksheets, attendance, and journal entries.",486,<first>,<error>
What specific data are you Processing?,What specific data are you Processing?,100.0,4043,main,“Customer Service Communications Data”We Process communications users have with our customer service team.7. ,109,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,Why do you collect and Process my data?There are a few reasons that we Process your data. We’ve tried to provide some examples that would be of most interest to you but please contact us atDPO@betterhelp.comif there are other things you’re interested in.We Process some data to connect you with therapy services,311,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": In order for us to connect you with therapy services on our Platform, we need to be able to facilitate information sharing between you and your therapist so that you can get the help you need from them. We also Process data like your therapist preferences, your state (if applicable), and your country to determine what therapist to suggest to you based on applicable licensing requirements.We Process some data to communicate with you, verify your identity and secure your account",483,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we need to make sure that if you ask a question or have a concern about the Platform, we’re able to respond to you and provide an answer.We Process some data to monitor and improve therapy quality: For example, we track if a live session occurred, was canceled or if the therapist did not show up, to ensure that timely services are being delivered to you. We also track ratings, reviews, complaints and other client feedback to ensure the quality of therapists on our Platform. If you consent, a licensed therapist who is employed as part of the",561,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,"BetterHelpClinical Operations Team may review correspondence with your therapist for quality assurance purposes. For example, if you raise a concern about your therapist, or we have concerns about a specific therapist’s clinical care.We Process some data to monitor Platform usage for product improvements",305,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we may track regular usage of certain pages, buttons, or features on the Platform in order to allocate our R&D resources appropriately. In addition, if you opt-in to ""performance cookies,"" we may process some data to track site visits across our sister sites such as ReGain and Teen Counseling. This is known as ""first-party cross domain tracking"".We Process some data to personalize your web or app experience",425,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, if you identify as a religious person and would prefer a therapist who utilizes faith-based practices, we Process that information to allow us to match you with an appropriate therapist that can meet these needs. Another example is if you state that you would like help with anxiety, we may recommend content and features that would be helpful to you, such as anxiety-related group sessions.We Process some data to offer you new features and make the services more convenient for you",498,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we may use some of your data to determine which products and features to roll out to you. We may also Process data to know when you have already seen a “pop-up” on the Platform and do not need to be shown it anymore. Another example of this is when we use your IP address to help conveniently auto-populate your state (if applicable) and country, or assist you with providing your address when completing information about your emergency contact.We Process some data to comply with laws",501,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, a court might subpoena information from us where we would be required to share certain information requested in the subpoena. This is not unique toBetterHelpand is applicable to in-person therapy as well. Keep in mind that, as a general rule, we defer to your chosen therapist to decide to produce (or not produce) any psychotherapy notes or messages you have had with them. Many jurisdictions have strict rules governing therapist/client relationships and the confidentiality requirements associated with that. We encourage you to discuss with your therapist early on if you have concerns about their disclosure obligations.",640,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,"We Process some data to protect your safety and the safety of others: For example, if we have reason to believe that you or any other person may be in immediate danger or your privacy infringed upon, we may use the information to investigate or reach out to you or the appropriate authorities if it is legally appropriate/permitted to do so.We Process some data to monitor and protect the security of the Platform",413,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we may process some of your data when issuing security patches and bug fixes in order to address security risks. We may also process your data to track potential abuse on the platform, prevent and detect security incidents, protect against malicious, deceptive, fraudulent, or illegal activity, or prosecute those responsible for such activities.We Process some data to help us understand how you use our service and improve it",442,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we might assess the usage of various features and decide to invest more resources in features that are popular and/or decide to remove features that aren’t providing value to our members. We might also ask you for feedback about how we can improve our Platform or what you like or don’t like about the therapist that is matched to you.If you’re a therapist on our Platform, in addition to the above, we may Process some data to:",443,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,"Assist in the therapist recruitment process and onboard you to the Platform.Operate the Platform, match clients to you based on your preferences, and facilitate the communication between you and your clients.Verify your identity and secure your account.Run background checks and other screening required for credentialing and re-credentialing purposes.To pay you and comply with all relevant tax laws.Provide you quality statistics, feedback from ourBetterHelpClinical Operations team, and feedback from clients.",512,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,"Offer you information about new features, opportunities, perks and other incentives.Promote your profile onBetterHelpand with Third-Party websites and directories to get you more clients (to opt-out email therapists@betterhelp.com).Send you email, calls or SMS reminders, notifications & updates about your application, profile or account.We Process some data to send you opportunities, promotions, news, updates and reminders about our services and your account",462,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,": For example, we might email you to offer you special promotions or discounts. We might also email you to provide you with therapy related news or content that you might find interesting. You can opt out of receiving texts or marketing communications at any time.If you opt in to targeting cookies and web beacons, we Process some data for advertising purposes: To learn more, see section,“Are you using my data for advertising?”.",431,<first>,<error>
Why do you collect and Process my data?,Why do you collect and Process my data?,100.0,8037,main,"Please note that we may also transfer your personal information outside the EEA or the UK, as described in this policy.8. ",122,<first>,<error>
Who can see the interactions I have with my therapist?,Who can see the interactions I have with my therapist?,100.0,14639,main,"Who can see the interactions I have with my therapist?You and your therapist are able to see the messages you send, the worksheets you submit or the journal entries you submit (if you opt in to sharing journal entries).If you consent, a licensed therapist who is employed as part of theBetterHelp",296,<third>,<error>
Who can see the interactions I have with my therapist?,Who can see the interactions I have with my therapist?,100.0,14639,main,"Clinical Operations Team may review correspondence with your therapist for quality assurance purposes. For example, if you raise a concern about your therapist, or we have concerns about a specific therapist’s clinical care.In addition, our internal Legal or Trust and Safety teams may review correspondence for specific accounts if we have a reason to believe that there is a security, legal, fraud or abuse issue occurring on that specific account.",450,<third>,<error>
Who can see the interactions I have with my therapist?,Who can see the interactions I have with my therapist?,100.0,14639,main,"Messages with your therapist are not shared with any Third Party, and your live sessions are not recorded. We also do not share when you send a message, or have a session with your therapist, with any Third Party.9. ",216,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"What are the purposes for sharing my data?Here’s some more information about the purposes for which we share your data:Your data may be shared to comply with applicable laws. For example, a court might subpoena information from us where we would be required to share certain information requested in the subpoena. This is not unique toBetterHelp",345,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"and is applicable to in-person therapy as well. Keep in mind that, as a general rule, we defer to your chosen therapist to decide to produce (or not produce) any psychotherapy notes or messages you have had with them. Many jurisdictions have strict rules governing therapist/client relationships and the confidentiality requirements associated with that. We encourage you to discuss with your therapist early on if you have concerns about their disclosure obligations.",468,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"Occasionally, your data may be handled by a select number of employees who are part of our parent company for support services. These employees are under strict duties of confidentiality. For example, a paralegal at our parent company may receive subpoenas or legal correspondence on behalf of members or former members (sometimes others too) and make sure they are provided toBetterHelp’s Legal team to address.",412,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"We may share certain data with Service Providers that provide limited services that help us operate the Platform. Examples include:Data hosting and storage providers: For example, cloud hosting providers such as Amazon Web Services.Technology Service Providers: For example, we sometimes integrate tools into our Platform which give our Platform more functionality, like technology that helps us host group meetings.",416,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"Customer Service Providers: For example, we use a tool that helps keep track of requests and questions from our members, visitors and therapists in a secure way.Email management and communication Service Providers: For example, we may use a tool that makes reaching out to you easier for us and more convenient for you.",319,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"Billing and payment processing Service Providers: For example, we use Stripe to help process payments in a secure way. Stripe also assists us in paying therapists and issuing tax documents to them. For this purpose, we may share email addresses of therapists with Stripe and other data that is needed to pay therapists such as a therapist’s name and tax ID.Reporting and analytics Service Providers: For example, we might use a service to help us keep track of which pages and features are most used on our site.",512,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"Advisors and lawyers: To assist with business matters.We may share some of your data with Service Providers to ensure the safety and security of the Platform and that of our users.We may share some of your data in connection with an asset sale, merger or bankruptcy.",266,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"We also use a few APIs and SDKs to improve your experience. The location you share while these tools are running may be read, accessed, and collected by that site in accordance with their Privacy Policy. For example, we use Google Maps API to allow your address to prepopulate for convenience as you are filling out forms. Google Maps features and content is subject to the then-current versions of the:Google Maps/Google Earth Additional Terms of Service athttps://maps.google.com/help/terms_maps.html",502,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"Google Privacy Policy athttps://www.google.com/policies/privacy/.Note that if you make any information publicly available on the Platform, such as with a public post, anyone may see and use such information.If you opt-in to“performance cookies”, we may use Third-Party analytics cookies from trusted partners to Process data for activities including but not limited to analyzing traffic sources, visits, and site interactions. This analysis helps us to improve our products and services.If you opt-in to",503,<third>,<error>
What are the purposes for sharing my data?,What are the purposes for sharing my data?,100.0,15608,main,"“targeting cookies”and web beacons, information regarding your activity on our websites, excluding activity when you’re logged in and have started therapy, may be shared for advertising purposes. To learn more, see section:“Are you using my data for advertising?”10. ",267,<third>,<error>
Do you Process location data?,Do you Process location data?,100.0,19650,main,"Do you Process location data?We Process your address information when you provide it as part of your emergency contact information when you start therapy on the Platform. Your contact information is required to comply with therapy regulations and ethical code. It can be used, for example, in case your therapist believes you are in immediate danger.",350,<first>,<error>
Do you Process location data?,Do you Process location data?,100.0,19650,main,"Additionally, we Process IP addresses which provide a rough location allowing us to auto complete some of the address fields mentioned above for your convenience. We do this in our app and on our site through the assistance of the Google Maps API.  The location you share while these tools are running may be read, accessed, and collected by that site in accordance with their Privacy Policy. Google Maps features and content is subject to the then-current versions of the:",473,<first>,<error>
Do you Process location data?,Do you Process location data?,100.0,19650,main,"Google Maps/Google Earth Additional Terms of Service athttps://maps.google.com/help/terms_maps.htmlGoogle Privacy Policy athttps://www.google.com/policies/privacy/IP address is also Processed by the ReCaptcha security API tool we use. We use ReCaptcha to identify potentially malicious actors trying to access our site. Here is the ReCaptcha Privacy Policy and terms of service.To learn about the additional purposes for which we Process IP addresses, please see the following Sections:",486,<first>,<error>
Do you Process location data?,Do you Process location data?,100.0,19650,main,Why do you collect and Process my data?,39,<first>,<error>
Are you using my data for advertising?,Are you using my data for advertising?,100.0,21008,main,"Are you using my data for advertising?Additional privacy notice for California residents11. Are you using my data for advertising?In order to reach people who may be looking for mental health support, we advertise on some Third-Party web properties (for example, Third-Party websites and apps). In order to minimize  advertising costs related to this process and downstream costs to you, we strive to deliver ads that are relevant, interesting, and personal.",458,<first>,<error>
Are you using my data for advertising?,Are you using my data for advertising?,100.0,21008,main,"Therefore, if you opt in to targeting cookies and web beacons, your IP address, Third-Party identifier (if applicable),Checkout Flow Data(if applicable) and/or someVisitor Data(like the fact of you “viewing a page”), excluding activity when you’re logged in and have started therapy, may be shared for advertising purposes. As a result, you may see ads for our services on some Third-Party websites.",399,<first>,<error>
Are you using my data for advertising?,Are you using my data for advertising?,100.0,21008,main,"To be clear, we don’t share any data or information you share with your therapist with any Third-Party advertisers. Even if you opt-in to targeting cookies and web beacons, we still don’t share information with Third-Party advertisers like member names, email addresses, phone numbers, clinician diagnosis, questionnaires answers, sessions data, journal entries, messages, worksheets, or any other type of private communication you have with your therapist on the Platform.12. ",477,<first>,<error>
What is a cookie or web beacon?,What is a cookie or web beacon?,100.0,22352,main,"What is a cookie or web beacon?A “cookie” is a small data file that is accessible within a folder on a computer and it is used for record-keeping purposes. Cookies are used to enhance performance of the Platform and for Third-Party tracking (as described above). For example, cookies may be used to help you quickly log into certain platforms and websites without having to enter your credentials every time.",408,<tracking>,<error>
What is a cookie or web beacon?,What is a cookie or web beacon?,100.0,22352,main,"A “web beacon” or “pixel” is a tiny and sometimes invisible image or embedded code, placed on a web page or email that can report your visit or use to a Third Party (again, as described above). In general, these tools can be used to monitor the activity of users for the purpose of web analytics, advertising optimization, or page tagging.13. ",343,<tracking>,<error>
What are you using cookies and web beacons for?,What are you using cookies and web beacons for?,100.0,23106,main,"What are you using cookies and web beacons for?We use our own and Third-Party cookies and web beacons to deliver a faster and safer experience, to monitor and analyze usage, to comply with laws, and for advertising purposes.  To read more about the kinds of cookies we use and their purposes, or update your settings or opt out, go to ""Cookie Settings"".14. ",357,<tracking>,<error>
How do I opt out of cookies and web beacons?,How do I opt out of cookies and web beacons?,100.0,23467,main,"How do I opt out of cookies and web beacons?Pleasevisit our opt-out instructions pageto opt-out of tracking via cookies or web beacons, or for instructions on how to remove previously set cookies.15. ",200,<choice>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,"How do you keep my data secure?We apply industry standards and strive to apply best practices to prevent any unauthorized access and disclosure. Internet-based services carry inherent security risks, but our systems infrastructure, encryption technology, operation and processes are all designed, built, and maintained with your security and privacy in mind. Our Platform is certified by HiTrust (HITRUST Risk-based, 2-year (r2) Certified), one of the most recognized data security certification programs in the health industry.",528,<security>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,BetterHelphas an experienced team of data security professionals whose job it is to make sure we use secure technology to protect your data. We have security staff who test internal security atBetterHelpto try and anticipate threat actors and security staff that act defensively and build processes and infrastructure to prevent incidents and attacks. We have numerous robust security practices such as:All the messages between a member and their therapist are secure and encrypted by 256-bit encryption.,504,<security>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,Our servers are distributed across multiple Tier 3 - AWS Data Centers for optimal security and protection.Our browsing encryption system (SSL) follows modern best practices.Our databases are encrypted and scrambled rendering them useless in the unlikely event that they are stolen or inappropriately retrieved.,310,<security>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,"We have robust monitoring and alerting systems and procedures in place that include both automated systems and humans (for example, there is always at least one security personnel active in our 365/24/7 on-call rotation).For your own security, keep the following in mind:",271,<security>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,Phishing: This is a type of online identity theft or account hacking. We will never request your login information or credit card information in any non-secure or unsolicited communication. You should always be diligent when you are asked to provide your account information and make sure it is in our secure system.,316,<security>,<error>
How do you keep my data secure?,How do you keep my data secure?,100.0,23671,main,"Third-Party links: Our Platform may contain links to a Third-Party website or service. We do not control Third-Party websites, and do not have control over their privacy policies and terms of use. The fact that we link to a website is not an endorsement, authorization, or representation of our affiliation with that Third Party or of their privacy and security policies or practices.16. ",388,<security>,<error>
Do you sell my data?,Do you sell my data?,100.0,26002,main,"Do you sell my data?We aren’t paid by anyone for any data. However, in California, the laws define “sale” broadly to include the sharing of personal information in exchange foranything of value. If you opt in to our use of targeting cookies and web beacons, this usemaybe considered a “sale” of personal information under that specific California law. For specific information on your data rights as a resident of California, see theadditional notice for California residents.17. ",480,<first>,<error>
Can I sign up for BetterHelp and remain anonymous?,Can I sign up for BetterHelp and remain anonymous?,100.0,26490,main,Can I sign up for BetterHelp and remain anonymous?When you sign up for an account onBetterHelp,94,<choice>,<error>
Can I sign up for BetterHelp and remain anonymous?,Can I sign up for BetterHelp and remain anonymous?,100.0,26490,main,", we do not ask you for your full name. You may pick any name or “nickname” which will identify you in the system. You will need to provide an email address so that we can verify you, keep your account secure and so we can communicate with you. You can choose an email that does not include your name, but you should be aware that in some jurisdictions emails may be “personal data,” “personally identifiable information” or “sensitive personal data” in certain circumstances. When you decide to start the therapy process, we’ll ask you for your contact information for emergency situations. Your therapist may request additional specific information about you as required by their licensing board guidelines.",709,<choice>,<error>
Can I sign up for BetterHelp and remain anonymous?,Can I sign up for BetterHelp and remain anonymous?,100.0,26490,main,"Even though we try to limit the kinds of information you must provide to us as discussed above, it is very difficult to be truly “anonymous” when you use any app or the internet.  Read more about what data we Process and why here:What specific data are you Processing?Do you collect or Process location data?Why do you collect and Process my data?What are you using cookies and web beacons for?If you’re interested in further limiting what data is Processed, visitour opt-out instructions page",493,<choice>,<error>
Can I sign up for BetterHelp and remain anonymous?,Can I sign up for BetterHelp and remain anonymous?,100.0,26490,main,"to opt-out of tracking via cookies or web beacons, or for instructions on how to remove previously set cookies.18. ",115,<choice>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"How do I request my data or delete it?To receive a summary copy of your data, please log in to your account and go to Menu > My Account (or Account settings) > My Personal information, where you will see an option to request a copy of your data. The data you will receive as part of this request includes the contact information that you input on the site, questionnaire answers, worksheet entries, emergency contact information, messages you sent to your therapist, journal entries that you created, and other personal data.",525,<access>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"Additional data which we maintain includes email interactions with our help desk, which is stored on your email system. You may also request this information by writing toDPO@betterhelp.com.Please visit ouropt-out instructions pageto request to delete the above data or opt out ofBetterHelpservices. Some data will be maintained as allowed by law or required by our retention policy.You may reach out to us atDPO@betterhelp.com",427,<access>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"if you need additional help. We will only comply with a request for deletion of your data if we can verify your identity. There is usually no charge. In exceptional circumstances, we may charge a reasonable fee after discussing the fee with you.Please note that if you’ve started therapy, we may retain some of your data for an extended period based on applicable data retention laws.Requirements:",397,<access>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"Only you or your authorized representative may make a request on your behalf. You may also make a request on behalf of your minor child depending on the applicable laws.We reserve the right to deny information requests that are unduly burdensome as allowed by law.You must provide sufficient information that allows us to reasonably verify your identity or status as an authorized representative.You must provide details that allow us to understand, evaluate, and respond to your request.",488,<access>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"If you have any questions about your rights, want to exercise them, or want to appeal our response to your request, please contact us in any of the following ways:BetterHelpData Protection Office990 Villa StreetMountain View, CA 94041, USADPO@betterhelp.comBy calling our toll-free number: (855) 213-6709",304,<access>,<error>
How do I request my data or delete it?,How do I request my data or delete it?,100.0,27913,main,"We will not discriminate against you for exercising any of your privacy rights. We will not deny you services, charge you different prices or rates, impose penalties, or provide a different quality of service.19. ",213,<access>,<error>
How can I stop receiving direct marketing emails from you?,How can I stop receiving direct marketing emails from you?,100.0,30297,main,"How can I stop receiving direct marketing emails from you?You can always opt out of receiving marketing emails. In order to opt out, you can select the unsubscribe link located at the bottom of the relevant email communication.20. ",231,<choice>,<error>
How do you treat data from children?,How do you treat data from children?,100.0,30530,main,"How do you treat data from children?We don’t knowingly collect or solicit any data or information from anyone under the age of 13 or knowingly allow such persons to become our users. The Platform is not directed at and not intended to be used by children under the age of 13. If you’re aware that we have collected personal information from a child under age 13 please let us know by contacting us, and we’ll delete that information.21. ",437,<audience>,<error>
How do you use my data to comply with the law?,How do you use my data to comply with the law?,100.0,30969,main,"How do you use my data to comply with the law?Where we are required by law, we cooperate with government agencies. This is not unique toBetterHelp",146,<region>,<error>
How do you use my data to comply with the law?,How do you use my data to comply with the law?,100.0,30969,main,"and is applicable to in-person therapy as well. For example, a court might subpoena information from us where we would be required to share certain information requested in the subpoena. Keep in mind that, as a general rule, we defer to your chosen therapist to decide to produce (or not produce) any psychotherapy notes or messages you have had with them. Many jurisdictions have strict rules governing therapist/client relationships and the confidentiality requirements associated with that. We encourage you to discuss with your therapist early on if you have concerns about their disclosure obligations.",607,<region>,<error>
How do you use my data to comply with the law?,How do you use my data to comply with the law?,100.0,30969,main,"You should also be aware that therapists may be obliged to disclose information to authorities to meet professional and legal responsibilities. Specifically, some laws require mental health professionals to disclose information and/or take action for: (a) reported or suspected abuse; (b) serious suicidal potential; (c) threatened harm; and (d) court-ordered treatment. You should speak with your therapist if you have concerns about this.22. ",444,<region>,<error>
Will you change this Privacy Policy?,Will you change this Privacy Policy?,100.0,32171,main,"Will you change this Privacy Policy?We may update this Privacy Policy. When we make significant changes to this policy, we will notify you through our website or app when you log in to your account. We encourage you to periodically review this page for the latest information.23. ",280,<change>,<error>
Additional privacy notice for California residents,Additional privacy notice for California residents,100.0,32453,main,"Additional privacy notice for California residentsThisPrivacy Notice for California Residentssupplements theBetterHelpPrivacy Policy to comply with the California Consumer Privacy Act of 2018 (""CCPA"") and the California Privacy Rights Act (""CPRA"") of 2023.The CCPA and the CPRA are California laws that provide its residents with certain rights over information about them, including notice about the categories of personal information we have collected from them in the preceding 12 months  and the purposes for which the information is used or disclosed, and correction of personal information.",596,<region>,<error>
Additional privacy notice for California residents,Additional privacy notice for California residents,100.0,32453,main,"The following Sections outline the data that is Processed by us, as well as the purpose for collection, and the categories of sources of such information:What specific data are you Processing?Do you collect or Process location data?Why do you collect and Process my data?What are you using cookies and web beacons for?The data referenced at those links may fall in certain defined categories under the CCPA and CPRA. Accordingly, we may have collected:Identifiers",463,<region>,<error>
